,time,count
1731,57934.86699338231,1.307645
1732,57934.86767666935,0.8967906
1733,57934.86828475963,1.027638
1734,57934.86887306981,1.303023
1735,57934.86952677352,0.8627884
1736,57934.87005327815,1.358079
1737,57934.87055635685,1.079155
1738,57934.87127604435,0.7048341
1739,57934.872005893885,1.133378
1740,57941.382653359164,2.696945
1741,57941.38306253741,1.258079
1742,57941.38356893787,2.2518
1743,57941.38410000269,1.336139
1744,57941.384522236476,2.232019
1745,57941.38494157676,1.55586
1746,57941.385440720274,1.463607
1747,57941.385896333704,2.433282
1748,57941.386428845275,0.915585
1749,57941.387368440184,1.032989
1750,57941.387984319816,1.408394
1751,57941.3884384749,1.916855
1752,57941.38895503741,1.113638
1753,57941.38964135685,1.397091
1754,57941.39006359065,1.783795
1755,57941.390557988794,1.841168
1756,57941.39111120639,1.347899
1757,57941.391540708704,2.64017
1758,57941.39182364852,2.415005
1759,57941.39223717861,1.872171
1760,57941.39271021102,1.569632
1761,57941.39313534991,1.905619
1762,57941.39357869481,1.842695
1763,57941.3941060675,1.268003
1764,57941.394629944814,1.855626
1765,57941.39504456287,2.070225
1766,57948.48032970176,1.144625
1767,57948.480737363796,1.157622
1768,57948.48121411148,0.7803967
1769,57948.481903961016,0.7428618
1770,57948.48246668093,1.108997
1771,57948.48300504898,0.7952605
1772,57948.48353155361,1.064186
1773,57948.48400416935,1.224932
1774,57948.484358243426,1.388702
1775,57948.48491225963,0.777225
1776,57948.48548065083,1.09254
1777,57948.485856727224,1.527559
1778,57948.48625113694,0.9366617
1779,57948.486756900835,1.558657
1780,57948.48708110222,1.075381
1781,57948.48751412305,1.348795
1782,57948.48802860222,0.7676572
1783,57948.488523382315,1.14317
1784,57948.488934146204,1.484217
1785,57948.48933884528,1.099218
1786,57948.48970304667,1.365457
1787,57948.49003532676,1.467939
1788,57948.490336021205,1.581008
1789,57948.490656877686,1.277086
1790,57948.49136692398,0.910066
1791,57955.33095422722,0.8845286
1792,57955.33166562769,1.230365
1793,57955.33233447028,0.9909473
1794,57955.332915974905,1.190941
1795,57955.33366613695,0.7644347
1796,57955.33443662305,1.310124
1797,57955.33495026889,1.08598
1798,57955.33563369481,1.221183
1799,57955.33609047722,1.401313
1800,57955.33670957445,1.024862
1801,57955.337408810556,1.251786
1802,57955.337935627686,1.541916
1803,57955.338529539724,1.19283
1804,57955.33921620639,0.7636519
1805,57955.34000396102,1.010287
1806,57955.34072399574,1.10418
1807,57955.3418185675,0.9766708
1808,57962.037603660094,0.8580126
1809,57962.038304146205,1.049037
1810,57962.03878504898,1.469231
1811,57962.03920991009,1.315056
1812,57962.03972888,1.280118
1813,57962.040122722596,1.842438
1814,57962.040584007314,1.093638
1815,57962.041148440185,0.9629182
1816,57962.04163452815,1.928762
1817,57962.042055315185,1.242306
1818,57962.04253282676,1.656852
1819,57962.04289253741,1.619624
1820,57962.04337426194,0.9889531
1821,57962.04401415778,0.8676933
1822,57962.04480184296,0.9456581
1823,57962.04532295407,1.051277
1824,57962.04589906518,1.373438
1825,57962.04640261843,1.207792
1826,57962.04694516472,1.269143
1827,57962.047416738795,1.405737
1828,57962.04790018787,1.274405
1829,57962.04841331287,1.463161
1830,57962.049066044354,1.33746
1831,58109.643123324444,0.7649072
1832,58109.64372839389,1.00769
1833,58109.644234782776,1.08012
1834,58109.64480897259,0.6073241
1835,58109.64567272259,0.5814352
1836,58109.64624061611,1.424954
1837,58109.646666657776,0.9551417
1838,58109.647111217964,1.003086
1839,58109.64763882213,0.7287432
1840,58109.648304829076,0.5767596
1841,58109.64908595176,1.14861
1842,58109.64960638,0.6434984
1843,58109.65032462074,0.6999471
1844,58109.650870199446,1.087546
1845,58109.65161759528,0.4581389
1846,58109.6527173175,0.462507
1847,58109.65374956287,0.6632216
1848,58114.29445536148,0.5520934
1849,58114.295079296666,1.058676
1850,58114.295655338334,0.8593171
1851,58114.29628942398,0.8343662
1852,58114.29687894944,0.8154612
1853,58114.29752964389,0.9915324
1854,58114.29814671565,1.062376
1855,58114.29861828972,0.9553545
1856,58114.29916241009,0.9011487
1857,58114.29978344018,0.8995019
1858,58114.30042332444,0.7255926
1859,58114.30124024574,0.5852546
1860,58114.30213260685,0.8714896
1861,58114.30266657676,0.9891643
1862,58114.30339933139,0.5338565
1863,58114.30417416935,0.7784463
1864,58114.305059273516,0.5775824
1865,58114.3057523175,0.59599
1866,58114.35640472491,0.4844162
1867,58114.35778026889,0.5624245
1868,58114.358656530465,0.7593754
1869,58114.35944456287,0.869217
1870,58114.3602875837,0.7157774
1871,58114.361193011944,0.6617574
1872,58114.36197364852,0.5850914
1873,58114.363028521206,0.7206595
1874,58114.36375111379,0.874673
1875,58114.36448966704,0.7547988
1876,58114.36530658833,0.848559
1877,58114.366258104536,0.7387533
1878,58114.42624569713,0.8130901
1879,58114.42778519944,0.7484317
1880,58114.429482873056,0.9452327
1881,58114.43070751426,0.5958595
1882,58114.43212985222,0.7637064
1883,58116.61748989852,0.6916989
1884,58116.61884215546,0.7686626
1885,58116.62037054667,0.5212118
1886,58116.621742780466,0.6612417
1887,58116.623468011945,0.518445
1888,58116.624724586014,0.8597603
1889,58116.62590092861,0.8719656
1890,58116.62751604435,0.5531967
1891,58117.019789528145,0.8093258
1892,58117.02081925037,0.4509334
1893,58117.02155635685,0.9625777
1894,58117.02200761843,0.9018469
1895,58117.022798405465,0.6957352
1896,58117.0234353962,0.919689
1897,58117.02418701657,0.4601685
1898,58117.025285349904,0.6530476
1899,58117.02600656518,0.6317741
1900,58117.02702081287,0.5263278
1901,58117.028040859164,0.6062396
1902,58117.028838914724,0.7403624
1903,58117.08249491009,0.815301
1904,58117.083224759626,0.8523628
1905,58117.08408519944,0.5516671
1906,58117.08507043093,0.6036744
1907,58117.08623723648,0.5271404
1908,58117.087585002686,0.4100339
1909,58117.088687757314,0.5955891
1910,58117.089744088335,0.6035489
1911,58117.090636449444,0.665592
1912,58117.09131406518,1.053827
1913,58117.092093255,0.5267008
1914,58117.09315103278,0.6279502
1915,58117.09427265315,0.4274064
1916,58117.09545176195,0.6205785
1917,58117.15114791935,0.5958678
1918,58117.15221399574,0.5543606
1919,58117.1531938337,0.4894035
1920,58117.15428194713,0.6581983
1921,58117.15493357908,0.8477214
1922,58117.15572817398,0.6830937
1923,58117.15660153046,0.6277358
1924,58117.1576019587,0.4779988
1925,58117.15866989852,0.5807459
1926,58117.15966245639,0.5888541
1927,58117.16048220176,0.6669143
1928,58117.16134815083,0.5834609
1929,58117.221667074446,0.8170363
1930,58117.22239982907,0.7640836
1931,58117.22333441241,0.5937813
1932,58117.22420632213,0.5965964
1933,58117.22488393787,0.7799425
1934,58117.22573857907,0.6476179
1935,58117.226724215645,0.5414565
1936,58117.227803891576,0.6524922
1937,58117.2828300837,0.6308657
1938,58117.283728255,0.6177582
1939,58117.28453646102,0.7203693
1940,58117.2852213337,0.8466421
1941,58117.28583911148,1.156559
1942,58117.28656786148,0.6518567
1943,58117.28731222491,0.5904523
1944,58117.288365650835,0.5340015
1945,58117.289256565185,0.7906351
1946,58117.290029944816,0.471015
1947,58117.29131560454,0.5161227
1948,58117.29224997954,0.5713637
1949,58117.293912954075,0.3255107
1950,58120.14405448185,1.122379
1951,58120.14487823185,1.054574
1952,58120.14554970176,1.091415
1953,58120.146349551294,0.91599
1954,58120.14717516472,1.35966
1955,58120.14789050037,1.059149
1956,58120.14854489852,1.079747
1957,58120.149573752686,1.128927
1958,58120.20987683139,1.20125
1959,58120.21026790778,1.321559
1960,58120.21092862537,0.9218005
1961,58120.21142268787,1.035541
1962,58120.212003092965,0.934228
1963,58120.212545697126,1.425473
1964,58120.212997028146,0.8787416
1965,58120.213631113795,0.978739
1966,58120.21419264157,0.8004192
1967,58120.214806067495,0.9927269
1968,58120.215628521204,0.9862413
1969,58120.271662583706,0.6135438
1970,58120.27260089389,1.318384
1971,58120.27334649574,0.8935551
1972,58120.27416243324,0.8445878
1973,58120.274961449446,1.272018
1974,58120.275442074446,1.631023
1975,58120.27623252583,0.7566547
1976,58120.27715245639,0.9327164
1977,58120.277644829075,1.747765
1978,58120.27817831287,1.330498
1979,58120.27877177352,1.035487
1980,58120.279424713335,1.392871
1981,58120.27978263,2.651839
1982,58120.2803045513,1.190874
1983,58120.28093514157,1.408744
1984,58120.28152141472,1.02494
1985,58120.28226362537,0.9086657
1986,58120.33803127583,0.9546598
1987,58120.33852171565,1.128512
1988,58120.339081796665,1.14935
1989,58120.33964913463,1.111882
1990,58120.340145118425,1.32168
1991,58120.34061114852,1.000782
1992,58120.34121475963,0.8830638
1993,58120.34186626426,0.872546
1994,58120.34251194713,0.7706853
1995,58120.34311556981,0.925284
1996,58120.34390815083,0.8072875
1997,58120.344570083704,0.9204642
1998,58120.34506860222,1.473462
1999,58120.345667317495,0.8142774
2000,58120.346213440185,1.267966
2001,58120.346580755,1.539619
2002,58120.346907016574,1.781069
2003,58120.34723639157,1.770192
2004,58120.347700708706,1.136149
2005,58120.348189701755,1.149089
2006,58120.34864241009,1.199362
2007,58120.349179273515,1.193173
2008,58122.983217954075,1.242347
2009,58122.98441502583,0.9730432
2010,58122.98540170407,1.738458
2011,58122.98641595176,1.063087
2012,58122.987552074446,1.153045
2013,58122.98852134528,0.9654415
2014,58122.98970390315,1.265867
2015,58122.990496148515,1.666423
2016,58122.99134442398,1.210553
2017,58122.9924898175,1.10601
2018,58122.99361723648,1.008872
2019,58122.994930396206,0.8850241
2020,58122.99628853278,0.9041802
2021,58122.99770532676,0.9691746
2022,58122.99859271102,1.484398
2023,58122.999463104534,1.094323
2024,58123.002708092965,1.078225
2025,58123.00330392629,0.9813988
2026,58123.00421342861,1.151095
2027,58123.00458014157,1.697762
2028,58123.00485728278,1.67264
2029,58123.00532559296,1.156988
2030,58123.067047433244,1.067812
2031,58123.067455164724,1.464328
2032,58123.06793545407,0.7507179
2033,58123.068427340644,1.517641
2034,58123.068721889256,1.669356
2035,58123.06907303509,1.179172
2036,58123.069415465645,1.663682
2037,58123.06971728278,1.520751
2038,58123.07017869481,0.7655442
2039,58123.07072532676,1.580802
2040,58123.07106525732,1.274536
2041,58123.07141494482,1.385417
2042,58124.5853148638,0.8840398
2043,58137.25926729435,1.411325
2044,58137.25979717861,0.8604362
2045,58137.26036555824,1.075504
2046,58137.26089855593,0.6196435
2047,58137.261654042035,0.9426067
2048,58137.26212706287,1.097206
2049,58137.26269875268,0.9423488
2050,58137.2632211138,0.9018757
2051,58137.26369558139,1.062674
2052,58137.264228092965,0.8950062
2053,58137.26478105593,0.8875569
2054,58137.26541936611,0.8161981
2055,58137.26599913463,1.015157
2056,58137.26648832444,0.9440833
2057,58137.26696176194,1.21827
2058,58137.26737529204,1.31665
2059,58137.26788541935,1.00724
2060,58137.268440940185,0.8210534
2061,58137.26902507213,0.9547077
2062,58137.26970122954,0.6704006
2063,58137.27034934296,0.9060485
2064,58137.27112817398,0.8350596
2065,58139.38989516472,0.869325
2066,58139.39051580129,0.6377087
2067,58139.39132110222,0.6960404
2068,58139.391976947125,0.7978803
2069,58139.39254138,0.9392339
2070,58139.392938949444,1.5836
2071,58139.3933732087,0.993565
2072,58139.393823706385,1.374917
2073,58139.3942085675,1.200432
2074,58139.39462935454,1.123407
2075,58139.39539547722,0.782162
2076,58139.59089287306,1.000183
2077,58139.59267171565,1.068587
2078,58139.594021136945,1.257823
2079,58139.595971275834,0.775874
2080,58139.59777095176,0.8913512
2081,58144.764351217964,0.9748619
2082,58144.76507953972,0.7228903
2083,58144.76559526889,1.166133
2084,58144.765981854536,1.217367
2085,58144.76643750268,1.43202
2086,58144.766773474905,1.531674
2087,58144.767198613794,0.8493732
2088,58144.76774999111,1.040844
2089,58144.76826509528,0.8791816
2090,58144.76873956287,1.10391
2091,58144.7691548175,1.2849
2092,58144.7696107087,1.014472
2093,58144.77008463231,1.028246
2094,58144.77048840546,1.40163
2095,58144.77092766472,1.133889
2096,58144.771286055926,1.649865
2097,58144.77166040778,0.8690848
2098,58144.77208845176,1.564227
2099,58144.772605280465,0.7737735
2100,58144.77316908833,1.066313
2101,58144.77363065083,1.139694
2102,58144.77407920407,0.989583
2103,58144.774505801295,1.287976
2104,58144.774893208705,1.162731
2105,58144.77554595176,0.6867193
2106,58144.776164551295,1.260646
2107,58151.81139897259,0.6491923
2108,58151.81238274574,0.6255681
2109,58151.81320400731,0.677484
2110,58151.813980280465,0.7191101
2111,58151.8147188337,0.8390121
2112,58151.81551771102,0.6922763
2113,58151.816329435555,0.6073567
2114,58151.81738464389,0.6004295
2115,58151.8181170513,0.8506956
2116,58151.81890473648,0.8019032
2117,58151.819537572126,0.7926189
2118,58151.82041653046,0.7067841
2119,58151.82150491009,0.59036
2120,58289.9005169587,0.8294617
2121,58289.90114848648,1.029822
2122,58289.90163629898,1.194767
2123,58289.902146773515,0.9142622
2124,58289.90276254898,1.17915
2125,58289.90327999111,1.030684
2126,58289.90373882213,1.595296
2127,58289.90424780361,1.085802
2128,58289.90464192398,1.511216
2129,58289.90513250268,0.9913975
2130,58289.905777155465,0.8385458
2131,58289.90637897259,1.001563
2132,58289.906981472595,0.9384195
2133,58289.907598810554,1.233196
2134,58289.90823658833,0.8277945
2135,58289.9088445513,0.6903037
2136,58289.90976737537,0.9205043
2137,58289.91043898417,0.7373805
2138,58289.91129672722,0.7319812
2139,58289.911984493425,0.8936001
2140,58289.91283889157,1.081084
2141,58296.33276722491,0.9047929
2142,58296.33363920407,0.7412467
2143,58296.334477398515,0.6802208
2144,58296.33530301195,1.115384
2145,58296.336122815184,0.7062142
2146,58296.33666259528,1.256811
2147,58296.337319886945,0.9760163
2148,58296.337922051294,0.8034584
2149,58296.33855953972,1.211401
2150,58296.33932225963,0.9245223
2151,58296.33990750268,0.9038579
2152,58296.34062381055,0.8175559
2153,58296.3413128962,1.058715
2154,58296.34205013,0.7920102
2155,58296.342616021204,1.327697
2156,58296.34324754898,1.117174
2157,58296.34370281518,1.256622
2158,58296.34446639157,0.6988571
2159,58296.3451581624,1.118342
2160,58296.34582893787,0.858702
2161,58296.34656134528,0.9547831
2162,58296.347128613794,1.26235
2163,58296.34769015315,0.8848746
2164,58296.348421449446,0.9952309
2165,58296.34911870639,1.019395
2166,58303.44595589389,0.7516428
2167,58303.4465914263,0.8500369
2168,58303.44709492166,1.122653
2169,58303.44754038463,1.039206
2170,58303.447995986484,0.8652172
2171,58303.44872729435,0.665066
2172,58303.44939474805,0.7269222
2173,58303.44995338231,0.9749366
2174,58303.450429655466,1.026785
2175,58303.450990708705,0.9753588
2176,58303.451465454076,1.04325
2177,58303.45202975963,0.8789901
2178,58303.4525622712,0.978302
2179,58303.45320941241,0.6499278
2180,58303.453884400835,0.8076193
2181,58303.454483393885,0.9859296
2182,58303.454854840646,1.127258
2183,58303.45550537305,0.6919996
2184,58303.4560664263,1.107277
2185,58303.45666962074,0.9244606
2186,58310.6112701763,1.322682
2187,58310.611929342966,1.297205
2188,58310.61244866009,1.992488
2189,58310.61280269944,2.825227
2190,58310.61329982907,1.553837
2191,58310.61369540778,2.952474
2192,58310.61411004898,1.885002
2193,58310.61457818555,1.827804
2194,58310.61494146102,2.185793
2195,58310.61552642629,1.468122
2196,58310.61594119482,2.031607
2197,58310.61641636842,1.986337
2198,58310.616996067496,1.040329
2199,58310.61780427352,1.164199
2200,58310.61837306981,1.332921
2201,58310.61914284991,1.058742
2202,58310.61966735222,2.018142
2203,58310.62018245639,1.477922
2204,58310.62069083602,2.051806
2205,58310.621082074445,2.375394
2206,58310.62175719019,1.405709
2207,58317.394930592964,0.8957548
2208,58317.39561235222,1.029176
2209,58317.39636707444,0.6773139
2210,58317.39701276889,1.020051
2211,58317.397593173984,1.012834
2212,58317.39805416935,1.658248
2213,58317.39869302352,0.8124735
2214,58317.39944609065,0.7460477
2215,58317.40006760685,0.9175265
2216,58317.40074618324,1.113524
2217,58317.40131787305,0.961643
2218,58317.40186407676,1.322869
2219,58317.402263440184,1.421014
2220,58317.40291017629,0.7957789
2221,58317.40358433139,1.056952
2222,58317.40416473648,0.7224987
2223,58317.404919458706,1.195168
2224,58317.40544596333,1.137808
2225,58317.40592624111,1.133951
2226,58317.40645889157,1.118141
2227,58317.40729043093,0.9603311
2228,58324.23322444713,1.134812
2229,58324.23385687768,1.462367
2230,58324.2345013337,1.129416
2231,58324.23513831287,1.099931
2232,58324.23578313926,2.250667
2233,58324.23634317398,1.160893
2234,58324.23696657676,1.333492
2235,58324.23761662305,1.276924
2236,58324.238141877686,1.342385
2237,58324.23873389157,1.586623
2238,58324.239253347594,1.202808
2239,58324.23991131056,1.456378
2240,58324.2404983013,1.113621
2241,58324.24129925037,1.040418
2242,58324.24192463231,1.195817
2243,58324.242609504996,1.161943
2244,58324.24336401889,0.8628292
2245,58324.24409388,1.402551
2246,58324.24484661148,1.33135
2247,58331.13055621796,0.9759269
2248,58331.13104229435,1.363108
2249,58331.13144422722,1.6311
2250,58331.13194916935,0.9853865
2251,58331.132606472594,0.8523301
2252,58331.13322334759,1.211806
2253,58331.13375129898,1.133547
2254,58331.13433816241,1.093905
2255,58331.13479457444,1.805084
2256,58331.13514833602,1.53801
2257,58331.13571906518,1.002381
2258,58331.136168660094,1.745074
2259,58331.13656913463,1.368989
2260,58331.13697541935,1.48734
2261,58331.13740635685,1.24793
2262,58331.13794613694,1.202793
2263,58331.13848155361,0.9414011
2264,58331.1391954425,0.7701071
2265,58331.13983297722,1.351606
2266,58331.14060639157,1.0599
2267,58338.44951025731,1.153808
2268,58338.45005293092,0.7013141
2269,58338.45077634528,0.8039382
2270,58338.451168810556,1.306875
2271,58338.451582271206,1.159859
2272,58338.45209192398,0.9462982
2273,58338.45242675037,1.509434
2274,58338.452834007316,1.110536
2275,58338.45316703972,1.883285
2276,58338.45348743324,1.345192
2277,58338.45391982907,0.9466797
2278,58338.45435513,1.140167
2279,58338.45473819713,1.081404
2280,58338.45521412305,1.012184
2281,58338.45561894945,1.340074
2282,58338.45606400731,1.184324
2283,58338.45653308139,0.9441229
2284,58338.4570004425,1.053136
2285,58338.45733347491,1.954166
2286,58338.45782819713,0.7904734
2287,58338.45831489852,1.072342
2288,58338.45870155361,1.356463
2289,58338.45918628741,1.126046
2290,58338.45949759528,2.701301
2291,58338.45985876426,0.908109
2292,58338.46038885685,1.023557
2293,58338.46082723648,1.076616
2294,58338.46156928509,0.997362
2295,58472.850553764256,1.611416
2296,58472.85112638,1.088312
2297,58472.851723787404,0.9048523
2298,58472.85231764158,1.081289
2299,58472.852906194814,0.8988264
2300,58472.85364551195,0.8961786
2301,58472.85421685454,1.421207
2302,58472.854618914724,1.749273
2303,58472.85510569713,1.19794
2304,58472.85576519944,0.8239211
2305,58472.85652538463,0.8984103
2306,58472.85709472491,1.140295
2307,58472.85762951657,1.142786
2308,58472.85809798879,1.571324
2309,58472.858690407775,0.8381268
2310,58472.859336160094,0.9359931
2311,58472.85983641472,1.985993
2312,58472.86029519944,1.155575
2313,58472.86080015315,1.088618
2314,58472.861366032776,1.034124
2315,58472.862129609166,1.037741
2316,58479.026749053606,0.8640694
2317,58479.02768019945,0.7554873
2318,58479.028320211015,0.7317226
2319,58479.029015511944,0.8664128
2320,58479.029653949445,0.7838992
2321,58479.03034897259,0.7900108
2322,58479.030851021205,1.39838
2323,58479.031327224904,1.058952
2324,58479.03179996796,1.107991
2325,58479.03227382213,0.9488768
2326,58479.03314214389,0.507601
2327,58479.03410346333,0.6823517
2328,58479.034739690185,0.8727566
2329,58479.035373775834,0.7184509
2330,58479.035995280465,1.058762
2331,58479.03691297722,0.7243799
2332,58486.33148143787,0.8247517
2333,58486.33216775731,0.7883333
2334,58486.33260596333,1.083118
2335,58486.33331985222,0.6780562
2336,58486.33406206287,0.8914206
2337,58486.33473602121,0.709198
2338,58486.335538417035,0.7710529
2339,58486.33624649574,0.7319832
2340,58486.33694007213,0.7082344
2341,58486.33769893787,0.7953551
2342,58486.33850625269,0.548408
2343,58486.33936032676,0.6535848
2344,58486.34001037305,1.306009
2345,58486.34052547722,0.9275398
2346,58486.34104782676,0.9612048
2347,58486.34177478278,0.7630844
2348,58486.34261510685,0.6954654
2349,58493.24250862537,1.014978
2350,58493.243127271206,0.7592089
2351,58493.243639470275,1.937911
2352,58493.24433297722,0.749464
2353,58493.245091646204,0.8128802
2354,58493.24583772259,0.945754
2355,58493.24635717861,1.221344
2356,58493.24716448185,0.6771013
2357,58493.24776146102,1.197684
2358,58493.248279748055,1.055495
2359,58493.2489660675,0.8697737
2360,58493.249634967964,0.9321225
2361,58493.25017473648,1.195775
2362,58493.25079886842,0.9444874
2363,58493.2514661138,1.008096
2364,58493.25202909991,0.8981729
2365,58493.25296265315,0.8047842
2366,58500.54144797722,1.213064
2367,58500.54204500269,1.706247
2368,58500.54266154204,1.446035
2369,58500.54319312768,1.404543
2370,58500.54368752583,2.050189
2371,58500.544060430926,1.676607
2372,58500.54485847491,0.8263594
2373,58500.54552213231,1.668443
2374,58500.546019609166,1.554615
2375,58500.54663594018,1.327292
2376,58500.5472717388,1.471039
2377,58500.54772853278,1.507374
2378,58500.54815684296,2.672117
2379,58500.54867699343,1.228391
2380,58500.54924046565,1.339349
2381,58500.54996886843,1.119401
2382,58500.550687109164,0.9676268
2383,58500.55133425037,1.500349
2384,58500.55207280361,0.9124537
2385,58500.552724296664,1.275206
2386,58500.55360621796,0.8492489
2387,58500.554388579076,1.198143
2388,58500.555050234165,0.9427777
2389,58500.55579023417,1.121966
2390,58500.55661074343,1.226169
2391,58507.727558555925,1.012531
2392,58507.728207155465,1.454909
2393,58507.72876854435,1.057255
2394,58507.72961460917,1.019128
2395,58507.73037430824,0.8607735
2396,58507.73120054667,1.202483
2397,58507.7319710212,0.8180234
2398,58507.732824597595,1.261912
2399,58507.733448127685,1.2047
2400,58507.734300998054,1.084417
2401,58507.73500649574,0.8280147
2402,58507.735903208704,0.8969683
2403,58507.73696824342,0.6044271
2404,58507.73785334759,1.575874
2405,58507.73854401889,0.7689256
2406,58507.73932241009,1.329858
2407,58514.753755060556,1.474381
2408,58514.75410479435,1.621605
2409,58514.75450980593,1.677047
2410,58514.75482246796,1.651074
2411,58514.7552735212,1.110618
2412,58514.755613255,2.053235
2413,58514.755895373055,1.55926
2414,58514.75626475963,1.589381
2415,58514.75657817398,1.323625
2416,58514.75702023417,1.34832
2417,58514.75732833602,2.207253
2418,58514.75768237537,1.380064
2419,58514.75805818556,1.27742
2420,58514.75835653047,2.116505
2421,58514.75868316241,1.629077
2422,58514.759102896205,1.196806
2423,58514.75959056981,0.9010128
2424,58514.76006870639,1.582729
2425,58514.76037396102,2.22713
2426,58514.760714944816,1.258307
2427,58514.761181854534,1.215069
2428,58514.76163197028,1.1801
2429,58514.76197730593,1.362498
2430,58514.76236037305,1.400089
2431,58514.76274198185,1.362554
2432,58514.76310763,1.987856
2433,58514.76341207444,1.505707
2434,58514.763735905464,1.659803
2435,58514.76413638,1.195489
2436,58514.764572305925,1.371222
2437,58654.879797849906,2.11245
2438,58654.88033452815,1.308773
2439,58654.88082805824,1.008281
2440,58654.88140991009,1.018353
2441,58654.88203092861,0.960066
2442,58654.882620315184,1.482809
2443,58654.883035025836,1.411311
2444,58654.883502248056,1.229311
2445,58654.88402605592,1.111009
2446,58654.884564643886,1.176255
2447,58654.88511864852,1.260761
2448,58654.885572051295,1.228468
2449,58654.88613144944,1.254137
2450,58654.88659576657,1.512339
2451,58654.88691940083,2.241851
2452,58654.887252444816,1.605969
2453,58654.88765934296,1.445262
2454,58654.888216518884,1.065508
2455,58654.88874627583,1.121226
2456,58654.88923546565,1.605881
2457,58654.889702340646,1.269458
2458,58654.89030643787,1.015145
2459,58654.89076661148,1.595206
2460,58654.89117944713,1.773872
2461,58654.89163444713,1.371741
2462,58661.3111085212,0.9031719
2463,58661.31177452815,0.8935667
2464,58661.312427479534,1.071651
2465,58661.31308622954,0.9783462
2466,58661.313737722594,0.7874785
2467,58661.314384597594,1.389891
2468,58661.31496381055,1.020578
2469,58661.31549263,1.838843
2470,58661.31594032676,0.8630117
2471,58661.31661165778,1.342522
2472,58661.31713400732,1.25953
2473,58661.3176704425,1.397153
2474,58661.318127595274,1.13421
2475,58661.31872768787,1.179382
2476,58661.319222467966,1.211478
2477,58661.31983286148,1.016132
2478,58661.32052381056,0.9726298
2479,58661.32116776889,0.9954784
2480,58661.32190431981,0.9736297
2481,58661.32256636843,1.208417
2482,58668.429584516576,1.513787
2483,58668.430295754995,0.9795273
2484,58668.43088627583,1.977834
2485,58668.43130948185,1.878925
2486,58668.43192760685,0.949795
2487,58668.43260811611,1.305673
2488,58668.433153694816,1.546977
2489,58668.433592028145,2.121619
2490,58668.43398971333,2.030252
2491,58668.43445813926,1.449502
2492,58668.435003706385,1.462107
2493,58668.43556524574,1.19632
2494,58668.43641407676,0.739597
2495,58668.43733835917,1.036223
2496,58668.437895268886,1.594351
2497,58668.43846723648,1.248155
2498,58668.43899828972,1.547213
2499,58668.43970782676,1.087691
2500,58668.44021889157,1.864093
2501,58675.98503342861,1.004159
2502,58675.985423810554,1.327946
2503,58675.985974505,1.126805
2504,58675.986509157774,0.607559
2505,58675.98713308139,1.004008
2506,58675.987684458705,0.954414
2507,58675.98818333602,1.35018
2508,58675.988559412406,1.064829
2509,58675.9890048638,1.234952
2510,58675.989444389255,1.330581
2511,58675.989908833704,0.8943494
2512,58675.99036444713,1.058154
2513,58675.990901322126,1.062757
2514,58682.50636168093,1.709753
2515,58682.50673749111,1.273534
2516,58682.507194956386,1.213716
2517,58682.50769155361,0.7186774
2518,58682.508387271206,0.974107
2519,58682.50888074342,0.8996535
2520,58682.50957999111,0.7886376
2521,58682.51009509528,1.155408
2522,58682.51055598648,1.062873
2523,58682.51107451657,1.09043
2524,58682.51160413463,0.8755004
2525,58682.51212503741,0.9244178
2526,58682.5126498175,0.9938307
2527,58682.51330034991,0.8286648
2528,58682.51374290777,1.484722
2529,58682.514127421666,1.253006
2530,58682.51456555824,1.35491
2531,58682.51501252583,0.960852
2532,58682.515584215646,0.8374555
2533,58682.51635054666,0.7791344
2534,58682.51705430824,1.016602
2535,58689.40046156519,0.5548493
2536,58689.40153239852,0.5578698
2537,58689.402537930924,0.5536371
2538,58689.40363633371,0.3715839
2539,58689.405001727224,0.4918768
2540,58689.40602612537,0.4546493
2541,58689.407246414725,0.482644
2542,58689.408262109166,0.6011785
2543,58689.40930272259,0.6320254
2544,58694.917243069816,0.6589767
2545,58694.91845624111,0.4473377
2546,58694.919355720274,0.7154981
2547,58694.920508359166,0.4111974
2548,58694.92156551194,0.643254
2549,58694.92251743324,0.5105659
2550,58694.92380591704,0.4176629
2551,58694.92464894945,0.8812904
2552,58694.92539331287,0.5514607
2553,58694.92628276889,0.6100869
2554,58694.92756710917,0.4549988
2555,58696.03692897259,0.4010123
2556,58696.03795213231,0.7478461
2557,58696.038901079075,0.5325676
2558,58696.03986018787,0.6397726
2559,58696.040826542034,0.4499999
2560,58696.04218032676,0.3657154
2561,58696.04342817398,0.5257956
2562,58696.044674701756,0.5254142
2563,58696.25176388,0.6790465
2564,58696.25278537306,0.3973562
2565,58696.253821391576,0.5291847
2566,58696.25484578972,0.4450197
2567,58696.25601675037,0.4714433
2568,58696.256840917034,0.6517346
2569,58696.25765927352,0.5164065
2570,58696.258634342965,0.4933669
2571,58696.25957362537,0.6557443
2572,58696.260439389254,0.5021551
2573,58696.261833845274,0.4282747
2574,58703.54906513,0.7877373
2575,58703.549582086016,0.9207132
2576,58703.55021036148,0.5461451
2577,58703.5509663337,0.8038947
2578,58703.55170198185,0.5822144
2579,58703.552633255,0.5838321
2580,58703.55335957444,0.7826614
2581,58703.554143613794,0.6134651
2582,58703.55486515315,0.5607935
2583,58703.55567191241,0.6004431
