Unnamed: 0,Unnamed: 1,id,radeg,raerr,decdeg,decerr,V,Verr,Vnobs,B,Berr,Bnobs,up,SUerr,SUnobs,gp,SGerr,SGnobs,rp,SRerr,SRnobs,ip,SIerr,SInobs,zs,SZerr,SZnobs,Y,Yerr,Ynobs,u_lco,B_lco,g_lco,V_lco,r_lco,i_lco,z_lco,y_lco,uerr_lco,Berr_lco,gerr_lco,Verr_lco,rerr_lco,ierr_lco,zerr_lco,yerr_lco,teff,norm,teff_err,norm_err,ebv,covar,redchi
1789,1789,1789,226.511335,0.218,10.290526,0.178,12.666,0.05,7,13.244,0.024,7,,,0,12.874,0.021,7,12.493,0.041,7,12.344,0.032,7,12.412,0.19,4,,,0,14.278100211258355,13.1455443792436,12.906337852585846,12.625473200311578,12.475831257108847,12.360951131552095,12.351528313454224,12.036203645288339,0.052342139509486955,0.020312467555700583,0.01640514376695887,0.01848613913273679,0.02704656211461158,0.0350053421976048,0.0407839702394248,0.04078397023942463,,,,,,,
1790,1790,1790,226.512039,0.684,10.502625,0.427,17.507,0.169,1,18.236,0.2,1,,,0,17.777,0.108,3,17.36,0.062,3,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1791,1791,1791,226.512086,0.403,10.365151,0.418,17.537,0.198,1,18.192,0.248,1,,,0,18.016,0.031,5,17.209,0.204,5,16.717,0.235,1,,,0,,,0,20.44897672937193,18.408465395162622,18.03859454478048,17.563434062774647,17.131116384357185,16.85034872765464,16.732803855597567,16.417479187431688,0.14540506286566093,0.02915629961570245,0.02917382429735218,0.04848509674849153,0.09429713134845846,0.12759812397653034,0.14600119915695406,0.14600119915695373,,,,,,,
1792,1792,1792,226.51259,0.277,10.775046,0.335,14.029,0.033,7,14.744,0.04,7,,,0,14.32,0.024,7,13.8,0.056,7,13.625,0.051,7,12.791,0.15,1,,,0,16.00211574286653,14.638310201102655,14.354251407390986,14.020975036489617,13.804004153750107,13.64705457186254,13.60650904511014,13.291184376944251,0.08592617541436269,0.025915954034886474,0.019074997545202272,0.017369870335582974,0.027909760254537255,0.037513064606071844,0.044382960016923954,0.044382960016924204,,,,,,,
1793,1793,1793,226.512873,0.318,9.910822,0.313,16.655,0.128,7,16.76,0.152,7,,,0,16.638,0.09,7,16.682,0.083,7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1794,1794,1794,226.513391,0.314,10.454969,0.513,17.139,0.159,1,17.973,0.221,1,,,0,17.567,0.054,6,16.727,0.162,6,16.153,0.323,6,,,0,,,0,19.985977231055898,17.95848977482035,17.590872442347433,17.12228373815958,16.693429458581008,16.414646126728037,16.298411181965626,15.983086513799734,0.12216419524283201,0.027966008910432053,0.024414718000422407,0.033394825409869586,0.06685410515381324,0.09139713917543309,0.10510646813719142,0.10510646813719146,,,,,,,
1795,1795,1795,226.51433,0.413,10.541198,0.289,16.636,0.127,7,17.145,0.147,7,,,0,16.799,0.062,7,16.518,0.122,7,16.284,0.219,6,,,0,,,0,18.022641442635077,17.020317807325426,16.825211685027107,16.59739108025041,16.498693707113162,16.424540991318324,16.444101248697528,16.128776580531635,0.10117379892739896,0.049414750277616236,0.03328518498143188,0.0288336700353884,0.046003967040499756,0.06538085568148631,0.07978380682066064,0.07978380682066048,,,,,,,
1796,1796,1796,226.514534,0.418,9.921657,0.266,15.992,0.092,7,16.795,0.119,7,,,0,16.306,0.056,7,15.801,0.092,7,15.563,0.104,7,,,0,,,0,18.06199681733338,16.642500615341348,16.34832069143777,16.001286763342428,15.769659001128339,15.602534954232532,15.555724662715178,15.24039999454929,0.1014692662540931,0.02783602346308564,0.02342926792271757,0.026930596799656533,0.04312182308806956,0.05528444719509391,0.0638321900425695,0.06383219004256971,,,,,,,
1797,1797,1797,226.515201,0.411,10.27352,0.277,16.271,0.147,7,17.214,0.136,7,,,0,16.664,0.066,7,16.006,0.056,7,15.812,0.12,7,,,0,,,0,18.703017092326924,17.032984104968357,16.70543426479656,16.314407796588625,16.01065283965633,15.802408304296897,15.729805570608619,15.414480902442733,0.11469766926584299,0.03664715081665402,0.029392755594298742,0.02158315750435036,0.028041439267701394,0.038799237318693336,0.046471284562804076,0.04647128456280399,,,,,,,
1798,1798,1798,226.51528,0.326,10.660171,0.293,16.529,0.086,7,17.061,0.136,7,,,0,16.692,0.028,7,16.333,0.133,7,16.286,0.107,5,,,0,,,0,17.89758754838853,16.89654499715919,16.70198618326681,16.4754551505376,16.380533782546124,16.309038491927062,16.328213443198152,16.012888775032266,0.07607403406890303,0.03461235847725103,0.021619181541687977,0.023954356570957226,0.042857208939244607,0.06071115540489567,0.07357663724572927,0.07357663724572897,,,,,,,
1799,1799,1799,226.516872,0.323,10.627663,0.273,16.515,0.09,6,17.605,0.101,6,,,0,17.085,0.089,7,16.066,0.077,7,15.797,0.161,7,,,0,,,0,19.763856172939292,17.49964039802947,17.104286915525414,16.58539636923866,16.074344504882234,15.733250234871186,15.584827007161223,15.269502338995341,0.06862160937690415,0.025090429763865895,0.021789575370801877,0.020454308001557734,0.029835718186513732,0.04517197903289764,0.05334240852248963,0.0533424085224896,,,,,,,
1800,1800,1800,226.518972,0.42,10.798674,0.262,,,0,,,0,,,0,17.701,0.14,7,16.284,0.088,7,15.152,0.102,7,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1801,1801,1801,226.520633,0.148,10.438489,0.435,,,0,,,0,,,0,18.039,0.114,3,17.26,0.125,3,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1802,1802,1802,226.521647,0.351,10.413159,0.588,,,0,,,0,,,0,18.614,0.25,1,17.464,0.242,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1803,1803,1803,226.522641,0.185,10.165923,0.278,15.411,0.062,7,16.146,0.095,7,,,0,15.698,0.04,7,15.141,0.06,7,14.879,0.057,7,,,0,,,0,17.590868585004742,16.053184279057994,15.742633089584224,15.377978554889715,15.114239286326711,14.925927706600756,14.865983322888102,14.550658654722213,0.16336820364082588,0.05990685788407836,0.047994634901978785,0.0331283945870514,0.026140782000701836,0.035527632447595166,0.04436347343269201,0.044363473432691994,,,,,,,
1804,1804,1804,226.522899,0.362,9.844425,0.248,16.18,0.067,7,16.942,0.093,7,,,0,16.503,0.067,7,15.954,0.08,7,15.685,0.045,7,,,0,,,0,18.452829666610924,16.867213810929798,16.551375786051132,16.17728334102521,15.899472443902056,15.705502219955484,15.641950456732104,15.326625788566215,0.09357777191509757,0.0334634269882954,0.02730876874985851,0.020575229166207194,0.02145263900913747,0.02795027244704209,0.033315617648872496,0.03331561764887259,,,,,,,
1805,1805,1805,226.523142,0.241,10.42121,0.217,,,0,,,0,,,0,17.987,0.03,2,17.439,0.31,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1806,1806,1806,226.524329,0.509,10.490703,0.332,16.72,0.144,7,17.192,0.171,7,,,0,16.902,0.04,7,16.469,0.147,7,16.41,0.145,4,,,0,,,0,18.188590760813376,17.122740752119995,16.903108352786276,16.647727054909062,16.523756462632548,16.43090012153821,16.43438838863299,16.119063720467103,0.06457353890540247,0.021834263024276566,0.015700630868767294,0.023556883660893414,0.03967516780527977,0.05319842247206723,0.06267877393181041,0.06267877393181023,,,,,,,
1807,1807,1807,226.525475,0.214,10.210331,0.162,15.452,0.041,7,16.182,0.043,7,,,0,15.755,0.019,7,15.256,0.044,7,14.906,0.092,7,,,0,,,0,17.437299782493447,16.07020171045314,15.786303822212517,15.447565319341976,15.226012564709162,15.066032463950805,15.025523817500979,14.710199149335093,0.1365041964174853,0.0352969244707422,0.02460275526808382,0.02461338419962695,0.04572275248437795,0.062259178223053206,0.07379598738900069,0.07379598738900045,,,,,,,
1808,1808,1808,226.526692,0.45,10.797016,0.217,16.821,0.089,7,17.573,0.321,7,,,0,17.093,0.052,7,16.617,0.063,7,16.439,0.335,3,,,0,,,0,18.58811927262707,17.366744085336087,17.106407879014483,16.80294857568567,16.627814091028725,16.495874623155082,16.47369135652866,16.15836668836277,0.12144298270495825,0.05148320969022568,0.037715465310507824,0.02238496353152238,0.014009588846490334,0.02165256660325216,0.02965549655240584,0.02965549655240573,,,,,,,
1809,1809,1809,226.527022,0.235,10.869724,0.162,13.102,0.045,7,13.776,0.038,7,,,0,13.364,0.021,7,12.904,0.048,7,12.737,0.043,7,12.613,0.158,3,,,0,14.926704376137714,13.663143405719772,13.395808142965091,13.08360452715213,12.8933828174879,12.7536373941177,12.725214307300007,12.409889639134121,0.08041782766258179,0.02539109139407632,0.018582209220431467,0.01795518909402425,0.028198616152631344,0.03740320988012753,0.04414376009870115,0.04414376009870105,,,,,,,
1810,1810,1810,226.527482,0.319,10.696573,0.224,13.944,0.047,7,14.311,0.041,7,,,0,14.048,0.024,7,13.874,0.047,7,13.822,0.051,7,,,0,,,0,15.1635051399835,14.205879179150813,14.05955605440629,13.898493704668535,13.873965462501566,13.862829642502245,13.925067380303776,13.60974271213789,0.01992077918825258,0.021238503799040388,0.018409819798753124,0.0213321256983457,0.03136541194590191,0.043048120236988376,0.052559076942885814,0.05255907694288584,,,,,,,
1811,1811,1811,226.527717,0.676,10.230819,0.421,17.238,0.08,6,18.024,0.199,6,,,0,17.567,0.225,7,17.057,0.144,7,16.569,0.208,1,,,0,,,0,19.590894924157517,17.969905565971487,17.652802173310498,17.277018262207363,16.979016057112574,16.77538228425564,16.707081755913613,16.39175708774772,0.2677286038670733,0.0811771985185413,0.0634337096471089,0.04682438261848838,0.07022179885789061,0.09878193958504503,0.11858222845759533,0.11858222845759524,,,,,,,
1812,1812,1812,226.528025,0.539,9.830561,0.254,16.588,0.087,7,17.295,0.196,7,,,0,16.855,0.028,7,16.493,0.121,7,16.193,0.299,6,,,0,,,0,18.179912719792014,17.09139379912061,16.862954465153344,16.603103353364453,16.463332114267438,16.359123218912252,16.356568754350214,16.04124408618432,0.14447844080428104,0.05720225462109923,0.03461759939222268,0.017643992409094308,0.03657160800886651,0.05890718186382692,0.07483187606064881,0.07483187606064846,,,,,,,
1813,1813,1813,226.528542,0.261,10.12906,0.131,14.856,0.044,7,15.492,0.03,7,,,0,15.106,0.029,7,14.644,0.046,7,14.428,0.056,7,,,0,,,0,16.692823984826745,15.412049042132004,15.141837864084518,14.826514283189997,14.632139330046051,14.489099605288551,14.458908566120577,14.143583897954684,0.0905475707080471,0.02780894081335173,0.0208430162723757,0.021059767215449613,0.03316301918287655,0.0436323402631107,0.05122587983635644,0.05122587983635642,,,,,,,
1814,1814,1814,226.529608,0.529,9.966514,0.416,,,0,,,0,,,0,18.079,0.116,3,17.194,0.034,3,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1815,1815,1815,226.529736,0.143,10.312739,0.14,15.42,0.053,7,16.297,0.075,7,,,0,15.755,0.05,7,15.111,0.054,7,14.809,0.046,7,,,0,,,0,17.993764232597982,16.17936753810092,15.836168872323377,15.41993193055631,15.073624748269463,14.841727574266372,14.753224727012746,14.43790005884685,0.132237387716618,0.04836501581426119,0.04045245448660431,0.02923808980573344,0.030105298372372424,0.04128721283360783,0.04952722084544672,0.049527220845446765,,,,,,,
1816,1816,1816,226.529806,0.391,10.330417,0.3,16.361,0.081,7,16.924,0.075,7,,,0,16.573,0.056,7,16.215,0.085,7,16.143,0.088,7,,,0,,,0,17.866116265784996,16.815408156655863,16.60025041585201,16.351424886293508,16.233829141728563,16.145889583705532,16.152781379103395,15.83745671093751,0.046673628529019434,0.021627532824317123,0.015518012754919189,0.014549885650569291,0.02159969100465131,0.029337089140696174,0.035075883957147176,0.0350758839571471,,,,,,,
1817,1817,1817,226.530884,0.419,9.948198,0.379,17.276,0.176,4,17.799,0.204,4,,,0,17.626,0.102,6,16.96,0.095,6,16.623,0.164,3,,,0,,,0,19.605499605972184,17.950913177432717,17.627523318837753,17.24650757716706,16.943518315338785,16.734676787963735,16.661179115074525,16.345854446908632,0.25469982120224227,0.08852397762985065,0.0718462748682445,0.05157484478616859,0.055265267645067485,0.0761583724088895,0.09218365424183203,0.09218365424183193,,,,,,,
1818,1818,1818,226.533517,0.114,10.783389,0.14,,,0,,,0,,,0,18.123,0.209,1,17.813,0.296,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1819,1819,1819,226.534321,0.565,9.904194,0.3,17.03,0.178,7,17.701,0.191,7,,,0,17.365,0.158,7,16.835,0.112,7,16.5,0.213,1,,,0,,,0,19.061324635820746,17.668277291839253,17.37853261269681,17.04097553591106,16.81401600423981,16.652461937651594,16.60962941078266,16.29430474261676,0.15468529494290664,0.05341542031600922,0.04104431291788079,0.031614424271026606,0.03944325178465103,0.05274088981513678,0.06307559391649013,0.06307559391649001,,,,,,,
1820,1820,1820,226.535414,0.284,10.691023,0.397,,,0,,,0,,,0,18.23,0.007,3,17.092,0.077,3,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1821,1821,1821,226.535865,0.589,10.338628,0.449,17.505,0.109,4,18.047,0.14,4,,,0,17.662,0.046,4,17.311,0.216,4,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1822,1822,1822,226.538259,0.269,9.869293,0.212,15.235,0.036,7,15.875,0.039,7,,,0,15.473,0.023,7,15.059,0.054,7,14.861,0.048,7,,,0,,,0,16.969043458977033,15.754438588271427,15.497670982159875,15.198955580177845,15.028203405167524,14.897296554539285,14.877064750371694,14.561740082205802,0.07344347788714588,0.022731382804984945,0.021998918196986097,0.030010240358317605,0.04482613347277848,0.05614378279806617,0.06420162753687854,0.06420162753687816,,,,,,,
1823,1823,1823,226.538725,0.49,10.727477,0.441,17.396,0.129,5,18.029,0.152,5,,,0,17.767,0.182,6,17.254,0.062,6,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1824,1824,1824,226.5395,0.326,10.288545,0.288,16.247,0.058,5,17.685,0.137,5,,,0,16.904,0.057,7,15.642,0.041,7,14.327,0.073,7,,,0,,,0,19.445927199318014,17.52796502422921,16.9447026439992,16.263650103920128,15.649764433391539,14.299403055324284,13.674402155767709,13.359077487601823,0.01648350002310651,0.01758536931908479,0.0146961021860179,0.014249434705327585,0.014454513366616848,0.03891832540791101,0.053707785468617805,0.05370778546861774,,,,,,,
1825,1825,1825,226.540628,0.196,10.089008,0.219,15.828,0.067,7,16.529,0.051,7,,,0,16.085,0.057,7,15.652,0.046,7,15.39,0.063,7,,,0,,,0,17.76378294782181,16.43823326567133,16.15743755004467,15.831705855542658,15.62212310995605,15.468013544026242,15.43154718038462,15.116222512218734,0.13217762884845566,0.04815220843367632,0.03692665024781247,0.028406212925545727,0.0340162899988161,0.04487977086107909,0.053564955637665654,0.05356495563766545,,,,,,,
1826,1826,1826,226.542041,0.174,10.61474,0.24,15.201,0.038,7,15.952,0.072,7,,,0,15.489,0.022,7,15.027,0.066,7,14.807,0.03,7,,,0,,,0,17.133396091343307,15.79721050952923,15.51611079386123,15.189166974628339,14.97856186632233,14.823895166430187,14.786325673284583,14.471001005118694,0.094946000842111,0.03459609943183233,0.026266043131254777,0.019665091731116368,0.023406092330941652,0.03128253112047015,0.03755669539028196,0.037556695390281884,,,,,,,
1827,1827,1827,226.542616,0.448,10.006253,0.288,16.453,0.053,5,17.751,0.146,5,,,0,17.134,0.071,7,15.987,0.063,7,15.432,0.156,7,,,0,,,0,19.959611131365556,17.608816778341648,17.153513738440623,16.536595160221836,15.947081516718626,15.402419718581172,15.16159737484714,14.846272706681244,0.05886591094643523,0.08176982368591681,0.060732038143569124,0.03790388213690416,0.03163465074559375,0.08451894733725286,0.1247803092378348,0.1247803092378346,,,,,,,
1828,1828,1828,226.54276,0.348,10.657925,0.335,16.532,0.089,6,17.268,0.089,6,,,0,16.82,0.044,7,16.384,0.226,7,15.989,0.132,6,,,0,,,0,18.638116449764745,17.153757324611576,16.848451416842877,16.496841239982693,16.245384647542124,16.065610507011414,16.013811993415572,15.69848732524968,0.2570930428630779,0.08458821951558924,0.06330862756920329,0.038700091490676214,0.04303464846840475,0.06696404737965668,0.0847514196116789,0.08475141961167894,,,,,,,
1829,1829,1829,226.543469,0.782,10.665159,0.384,,,0,,,0,,,0,18.018,0.19,6,16.725,0.081,6,16.28,0.137,4,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1830,1830,1830,226.544615,0.349,10.708818,0.334,13.792,0.041,7,14.408,0.029,7,,,0,14.028,0.016,7,13.616,0.048,7,13.426,0.035,7,13.178,0.059,2,,,0,15.497406248231009,14.29777524267368,14.042896501878559,13.748259101338277,13.58071213402349,13.453964076681306,13.435040986784955,13.119716318619066,0.06129890995845343,0.019132920810221877,0.018029049220637066,0.024474595845680933,0.03679916125013111,0.04632402739703635,0.053124294911999104,0.05312429491199889,,,,,,,
1831,1831,1831,226.545761,0.303,10.459241,0.269,13.796,0.043,7,14.669,0.032,7,,,0,14.169,0.026,7,13.518,0.042,7,13.285,0.051,7,13.146,0.104,3,,,0,16.276627982936716,14.551557931796047,14.219054133090555,13.818811628919356,13.50127960537646,13.285736298737127,13.208251118810448,12.892926450644559,0.10109250738976722,0.028986794570630157,0.023811003612664566,0.02092801721306095,0.03392929856887444,0.04526157769444269,0.052846987411465554,0.05284698741146584,,,,,,,
1832,1832,1832,226.545981,0.375,10.324377,0.157,15.809,0.032,7,16.508,0.066,7,,,0,16.105,0.026,7,15.595,0.047,7,15.399,0.082,7,,,0,,,0,17.71489744466151,16.4042869820658,16.128712276141925,15.805374760487176,15.602333849973128,15.453902105686865,15.419505389657985,15.104180721492096,0.07532804293241761,0.022142827559065676,0.015801920440925907,0.015189787085217378,0.025561944361867067,0.03445889864250795,0.04078664594264359,0.040786645942643855,,,,,,,
1833,1833,1833,226.546012,0.166,10.689384,0.174,15.603,0.049,7,16.571,0.053,7,,,0,16.024,0.024,7,15.209,0.06,7,14.901,0.077,7,,,0,,,0,18.42964462936419,16.431380721542347,16.06786030830891,15.61087411868975,15.192954994805586,14.921233754791416,14.810591517965928,14.495266849800036,0.10465046439346726,0.028729406830113328,0.023264011156337493,0.022321908109605042,0.04399160758653385,0.061479884946844574,0.07156212600166283,0.07156212600166278,,,,,,,
1834,1834,1834,226.546598,0.322,9.911589,0.276,13.686,0.037,7,14.298,0.041,7,,,0,13.919,0.029,7,13.513,0.045,7,13.323,0.05,7,13.219,0.284,3,,,0,15.37464903035993,14.199779690262474,13.949112697071612,13.660165110929167,13.498497427305235,13.375316418040953,13.358530669521727,13.04320600135583,0.07814684203103087,0.02712748476637718,0.02076519777888361,0.02296879419791226,0.03525449746421248,0.04622726843823301,0.054202326155882996,0.054202326155883024,,,,,,,
1835,1835,1835,226.546738,0.297,9.950852,0.271,15.49,0.06,7,16.407,0.05,7,,,0,15.856,0.027,7,15.163,0.035,7,14.878,0.056,7,,,0,,,0,18.06850955236596,16.255247097522208,15.913256177336606,15.497024186374794,15.147577252217317,14.91368611459146,14.82425309330155,14.508928425135668,0.12737558930873394,0.04202019720269172,0.03472927711670413,0.02665259578785288,0.03732731183577484,0.05123581415045521,0.06048385740893031,0.06048385740893038,,,,,,,
1836,1836,1836,226.547556,0.116,10.34244,0.156,15.137,0.062,7,15.824,0.072,7,,,0,15.401,0.018,7,14.913,0.046,7,14.765,0.067,7,,,0,,,0,16.947949552364676,15.684130563426137,15.417752289244426,15.106882679674193,14.919539027171979,14.779285511449906,14.751060777664861,14.435736109498972,0.10319439149647498,0.03694917436779936,0.025395157600201806,0.014523675664136133,0.018273460542667142,0.028324313008589078,0.03605885872679172,0.036058858726791584,,,,,,,
1837,1837,1837,226.54827,0.668,10.013604,0.407,17.144,0.115,5,17.812,0.175,5,,,0,17.395,0.069,6,17.002,0.118,6,16.627,0.092,2,,,0,,,0,19.097835238317963,17.733921524830528,17.44955842401709,17.115262153329702,16.888669381117772,16.725543921629928,16.68280773107776,16.367483062911873,0.2194180027051803,0.07426097769668001,0.057116407138039164,0.04543650204909464,0.05944237728329592,0.07950489610511,0.09479126787218936,0.09479126787218935,,,,,,,
1838,1838,1838,226.549422,0.282,10.640894,0.129,15.759,0.06,7,17.21,0.108,7,,,0,16.524,0.037,7,15.123,0.033,7,14.38,0.068,7,,,0,,,0,19.195196800578877,17.00418253667896,16.497802338410473,15.836748790821439,15.233033265504169,14.395533704283071,14.017287269339896,13.701962601174,0.0713688540255416,0.05978637565345952,0.0533222613317747,0.05537714863453652,0.05630578422286078,0.15541098704450101,0.22265560066504217,0.22265560066504209,,,,,,,
1839,1839,1839,226.551544,0.34,10.845875,0.242,15.99,0.07,7,16.979,0.082,7,,,0,16.418,0.038,7,15.583,0.101,7,15.356,0.09,7,,,0,,,0,18.79387107668783,16.82240290241674,16.463042855643664,16.01215882799518,15.605068271327276,15.337854566134425,15.230340018046292,14.915015349880402,0.09994235612258486,0.03152452430144185,0.026496789959415016,0.02371848012122291,0.03985109937573895,0.0545734220000828,0.06338610071021539,0.06338610071021539,,,,,,,
1840,1840,1840,226.552397,0.365,10.626322,0.285,14.59,0.036,7,15.271,0.052,7,,,0,14.857,0.026,7,14.381,0.043,7,14.192,0.064,7,,,0,,,0,16.437480319310993,15.162328723271926,14.892566819520507,14.577355314914957,14.383330871097783,14.239453655778334,14.210241343955605,13.89491667578972,0.09523802595665508,0.030150470254908822,0.021534179520292747,0.018738300189889753,0.02951623819013411,0.039968201157467124,0.04763245782168725,0.04763245782168706,,,,,,,
1841,1841,1841,226.552814,0.794,10.04547,0.619,,,0,,,0,,,0,17.831,0.053,4,16.991,0.101,4,16.375,0.173,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1842,1842,1842,226.553244,0.378,10.669279,0.259,15.376,0.038,7,16.088,0.079,7,,,0,15.675,0.018,7,15.174,0.057,7,14.982,0.076,7,,,0,,,0,17.263045528189892,15.96358937431097,15.690104089340096,15.369718633559437,15.17172640593417,15.026290828329476,14.993831502105003,14.678506833939114,0.06918883913258919,0.01784433123911249,0.012203006675146939,0.01435549429983561,0.02628156395906711,0.035291451079879944,0.041601091612999234,0.04160109161299936,,,,,,,
1843,1843,1843,226.554571,0.253,10.56395,0.197,12.291,0.046,7,12.944,0.03,7,,,0,12.537,0.024,7,12.109,0.046,7,11.949,0.04,7,11.923,0.071,4,,,0,14.053777064020135,12.830351634589356,12.569622765172419,12.267576238651934,12.091645209443861,11.959506618064932,11.937533773258274,11.622209105092384,0.11363497321566059,0.04565383005999072,0.03279091206327101,0.020223320337276682,0.01977545975358873,0.02911310163203526,0.03715602281105992,0.037156022811060084,,,,,,,
1844,1844,1844,226.55559,0.609,10.666105,0.339,15.213,0.063,7,15.99,0.065,7,,,0,15.523,0.011,7,14.996,0.057,7,14.778,0.05,7,,,0,,,0,17.23404967367543,15.829843208501885,15.536092429150507,15.193518057176647,14.96542160570425,14.801870826004823,14.757672052207198,14.442347384041312,0.07454392313759527,0.013644590447121784,0.01098170172744772,0.018574011992465556,0.0348952554713985,0.04566723008511035,0.05296543900840463,0.052965439008404995,,,,,,,
1845,1845,1845,226.55579,0.512,10.802181,0.241,16.492,0.057,7,17.318,0.123,7,,,0,16.795,0.047,7,16.311,0.087,7,16.035,0.098,7,,,0,,,0,18.562125852882623,17.137538437446807,16.844236379105666,16.49652235393217,16.26114867793285,16.095188369016498,16.04901170101477,15.73368703284887,0.14014073971873964,0.03579028251768766,0.029183284350468283,0.03387963402059135,0.057036085299125,0.07410320298458357,0.08599805647470174,0.08599805647470189,,,,,,,
1846,1846,1846,226.55744,0.513,10.920497,0.501,16.896,0.045,6,17.842,0.16,6,,,0,17.396,0.16,6,16.557,0.065,6,16.376,0.123,5,,,0,,,0,19.56138167716845,17.703967961297636,17.356379034315808,16.93167450332075,16.568955957482828,16.329430811561288,16.235501004826965,15.92017633666108,0.09162665331831689,0.030158708486008576,0.02419680104641756,0.01608304401364811,0.02236687072308252,0.032904000484434336,0.0397030495678628,0.03970304956786286,,,,,,,
1847,1847,1847,226.557739,0.485,10.514716,0.252,16.613,0.114,6,17.427,0.192,6,,,0,16.918,0.056,7,16.347,0.107,7,16.097,0.108,7,,,0,,,0,18.79540400762076,17.262168624796708,16.953018140914438,16.587834770112053,16.32494009450175,16.138778331543115,16.08058709601871,15.765262427852825,0.14787443430567807,0.04949907736828084,0.03834365088580744,0.025667801089990328,0.026747292404897448,0.0383713981647198,0.04757774911180729,0.047577749111806796,,,,,,,
1848,1848,1848,226.558603,0.36,10.664622,0.239,16.731,0.065,2,17.518,0.048,2,,,0,16.95,0.065,2,16.242,0.033,2,15.798,0.172,2,,,0,,,0,19.385386341858386,17.44690969923969,17.092219957460443,16.650727014852855,16.2561697739593,15.995675607727428,15.892357677031896,15.57703300886601,0.20140897848984787,0.07619517084237723,0.06379663486277984,0.04481585034404054,0.04809667366992789,0.06894022670715222,0.0831787754804126,0.0831787754804125,,,,,,,
1849,1849,1849,226.558651,0.216,9.878495,0.291,14.111,0.032,7,15.433,0.037,7,,,0,14.765,0.022,7,13.547,0.034,7,12.966,0.053,7,12.613,0.124,4,,,0,17.58834352183191,15.296750451868633,14.813706069389884,14.172066680187339,13.566121438082781,12.913652436768476,12.616816096813654,12.301491428647761,0.023669662804779,0.04414883667351312,0.032435378375831596,0.025622236328338648,0.026179941773233555,0.07226488465933274,0.1063192715485759,0.10631927154857582,,,,,,,
1850,1850,1850,226.559576,0.424,10.143679,0.358,16.555,0.089,7,17.542,0.083,7,,,0,17.02,0.078,7,16.127,0.081,7,15.742,0.068,7,,,0,,,0,19.655579687294164,17.461277268471534,17.07429883391947,16.572519127947146,16.0873782988116,15.765517720306775,15.627258998690465,15.31193433052458,0.06847074669952653,0.029765139999759705,0.025661115734104078,0.019067750376849452,0.01862874832882964,0.02660783456101817,0.03194876073930754,0.03194876073930768,,,,,,,
1851,1851,1851,226.561098,0.475,10.107137,0.379,16.994,0.066,5,17.857,0.07,5,,,0,17.375,0.09,7,16.552,0.111,7,16.294,0.127,6,,,0,,,0,19.76088272059644,17.793869535843093,17.434445941819796,16.983879384259822,16.57986809352517,16.315599897705496,16.208523865084544,15.893199196918665,0.07228929616192278,0.02410624907363829,0.02028852499748371,0.01727979138569053,0.027217927292057645,0.03735295166931981,0.04351270445730119,0.043512704457301335,,,,,,,
1852,1852,1852,226.561216,0.384,10.046651,0.348,16.717,0.067,6,17.29,0.066,6,,,0,17.04,0.058,7,16.526,0.057,7,16.274,0.248,4,,,0,,,0,18.435784297394186,17.252854449218,17.001751111669634,16.710353900102938,16.547848578487212,16.426180969919464,16.410085107201787,16.094760439035902,0.08840524579103642,0.029148849417782285,0.021842805649232497,0.02451231527402478,0.038793315790201933,0.0511818521006738,0.06012825310803594,0.06012825310803586,,,,,,,
1853,1853,1853,226.561487,0.801,10.484993,0.466,17.553,0.153,4,17.976,0.054,4,,,0,17.576,0.075,7,17.107,0.24,7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1854,1854,1854,226.561711,0.325,10.394549,0.34,,,0,,,0,,,0,18.046,0.125,6,16.876,0.11,6,16.252,0.202,4,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1855,1855,1855,226.562304,0.487,9.902522,0.47,,,0,,,0,,,0,17.704,0.137,7,16.517,0.106,7,16.008,0.13,7,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1856,1856,1856,226.562707,0.214,9.940993,0.218,13.445,0.04,7,14.295,0.038,7,,,0,13.805,0.025,7,13.161,0.029,7,12.883,0.033,7,12.74,0.058,3,,,0,15.907751310484208,14.1822579277699,13.849728830162181,13.450914089196203,13.133739587235858,12.917849666985674,12.840062510385941,12.524737842220055,0.10900269320149529,0.03717157488936053,0.030399886467778407,0.02153557308853186,0.022992860694403712,0.0320555738859483,0.03881823757610329,0.03881823757610357,,,,,,,
